gstin,industry,state_code,years_old,size_type,annual_turnover,filing_rate,missing_returns,avg_delay_days,avg_itc_ratio,total_itc_claimed,total_tax_paid,total_outward_supply,avg_monthly_sales,sales_volatility,spike_ratio,invoices_issued,invoices_received,invoice_match_rate,unique_buyers,unique_suppliers,companies_same_address,is_fraud,fraud_type,avg_itc_ratio_is_outlier,spike_ratio_is_outlier,avg_monthly_sales_is_outlier,sales_volatility_is_outlier,avg_delay_days_is_outlier
09PEBDX6341N9Z4,Textile,9,19,small,45437627.25,1.0,0,3.72,0.735,8548929.91,3244025.87,74756096.64,4153116.48,0.2893,0.9949,52,42,0.9038,52,42,4,0,none,0,0,0,0,0
23LSCYF1260A3Z4,Electronics,23,22,small,12388172.22,0.7222,5,3.06,0.7358,2110297.87,751915.62,17249294.56,1326868.81,0.2431,0.9585,29,34,0.7931,29,34,2,1,missing_returns,0,0,0,0,0
37FLBOX1448P5ZK,Pharmaceuticals,37,18,medium,95664078.26,0.8333,3,4.06,0.7674,18108304.52,5348738.62,146768671.16,9784578.08,0.2877,0.982,43,42,0.7674,43,42,5,0,none,0,0,0,0,0
04QXRVC6994N9Z8,Food Processing,4,9,small,13562115.48,1.0,0,6.0,0.7589,3104631.95,966338.91,23445294.09,1302516.34,0.3309,1.218,34,28,0.8824,34,28,1,0,none,0,0,0,0,0
21CZGOH5711A4ZG,Trading,21,15,small,16828552.73,1.0,0,2.89,0.7815,3179472.13,870391.23,32725288.46,1818071.58,0.2652,0.8687,37,46,0.9189,37,46,1,0,none,0,0,0,0,0
24NUCZM4577T5Z5,Steel,24,17,medium,910942378.79,0.9444,1,9.78,0.7401,226201827.59,77598881.13,1575098723.53,92652866.09,0.3093,1.0753,38,46,0.9211,38,46,4,0,none,0,0,0,0,0
20PJWMJ2846Z6ZU,Plastics,20,1,medium,988146065.61,0.9444,1,9.39,0.7291,590054368.23,65853335.47,4181863314.39,245991959.67,0.9663999999999997,4.10055,30,34,0.8667,30,34,3,1,sudden_spike,0,1,1,1,0
06ENPDC9587A7Z8,Construction,6,4,medium,650557345.7,1.0,0,1.78,0.7312,151857202.57,58505373.78,1122232110.96,62346228.39,0.3831,1.3217,36,38,0.8889,36,38,4,0,none,0,0,0,0,0
05XIGVF3078O2ZW,Electronics,5,11,small,19529812.98,0.8333,3,1.78,0.7106,3651171.1,1499248.0,34439126.28,2295941.75,0.1858,0.8918,35,42,0.8571,35,42,7,0,none,0,0,0,0,0
23SOJCM8059Q2ZM,Food Processing,23,20,small,5811666.88,0.9444,1,10.17,0.735,1139016.72,410981.79,10874351.93,639667.76,0.2746,1.3163,42,48,0.9286,42,48,7,0,none,0,0,0,0,0
04VUWEQ4533Q3Z5,Construction,4,9,medium,622142878.77,1.0,0,5.39,0.7143,131884478.0,53168928.17,1108747418.02,61597078.78,0.2793,1.4598,38,35,0.8947,37,35,3,0,none,0,0,0,0,0
36NJQPN7791B9ZW,Fertilizers,36,6,small,47084288.35,1.0,0,7.44,0.772,10789800.2,2999928.24,76586531.45,4254807.3,0.2667,0.8743,44,38,0.9091,44,38,3,0,none,0,0,0,0,0
11XAECU8472L9ZU,Cement,11,21,medium,118689886.67,0.9444,1,9.11,0.7569,24255676.24,8625566.41,199055283.68,11709134.33,0.3287,0.9935,41,39,0.9512,41,39,1,0,none,0,0,0,0,0
36SEZVM6831W9ZJ,IT Services,36,3,medium,711406831.89,1.0,0,5.44,0.7537,168544038.5,53409613.93,1336766440.48,74264802.25,0.2772,0.8942,42,33,0.7857,42,33,3,0,none,0,0,0,0,0
05ALVBZ6420X1Z4,Jewellery,5,23,medium,963556452.93,0.9444,1,7.72,1.7519999999999996,686462026.47,70954768.21,78619500.08,4624676.48,0.2317,1.0855,48,36,0.8333,47,36,6,1,shell_company,1,0,0,0,0
09HFEWU1643G3Z9,Construction,9,3,medium,87227177.21,1.0,0,9.78,0.7388,18390114.69,6187233.43,156462805.02,8692378.06,0.3221,1.0376,41,42,0.8293,41,40,4,0,none,0,0,0,0,0
27YOKHA9819G7Z1,Steel,27,24,small,10324188.73,1.0,0,5.28,1.7519999999999996,11101063.5,0.0,19278681.69,1071037.87,0.3073,0.542,38,39,0.7895,38,39,4,1,fake_itc,1,0,0,0,0
06EPGEV5060K6ZS,Electronics,6,8,small,26698069.61,0.9444,1,9.17,0.8111,17696794.12,1289176.57,130803366.31,7694315.67,0.9663999999999997,4.10055,33,45,0.8485,33,44,7,1,sudden_spike,0,1,0,1,0
22BQACY3677D5ZQ,Construction,22,10,medium,658325206.75,1.0,0,3.61,0.7295,124206254.24,47523502.56,1176737218.03,65374289.89,0.3301,1.4316,43,44,0.814,43,44,3,0,none,0,0,0,0,0
05GRBIK1333G1Z2,Automobile,5,17,small,22903027.17,0.9444,1,2.39,0.7357,13918917.6,1664423.63,145000513.96,8529442.0,0.9663999999999997,4.10055,35,33,0.9714,35,32,6,1,sudden_spike,0,1,0,1,0
14DVOVU9265J1ZE,Chemicals,14,16,small,43523914.09,0.9444,1,4.5,0.7454,10686625.72,3563459.77,80339951.34,4725879.49,0.2524,1.1906,38,40,0.8684,37,40,2,0,none,0,0,0,0,0
04PYUMA5842C8ZQ,Jewellery,4,10,medium,993227343.01,1.0,0,11.22,0.7361,210284082.96,66463194.44,1759434519.73,97746362.21,0.3064,0.9449,30,42,0.9333,30,42,6,0,none,0,0,0,0,0
14EMLZR5916Q7Z2,Automobile,14,7,medium,190969429.25,1.0,0,5.28,0.7612,44430623.07,15984391.22,359660446.38,19981135.91,0.3143,0.9047,33,48,0.8182,33,48,1,0,none,0,0,0,0,0
36LNLWB3873T2ZU,Electronics,36,16,large,5874746694.22,1.0,0,6.56,0.7664,1190802078.23,371133883.28,10600652578.11,382712522.52000004,0.2691,1.0863,40,37,0.9,40,37,2,1,circular_trading,0,0,1,0,0
05LFUXI1301T9Z7,Chemicals,5,8,medium,470464661.2,0.8889,2,3.83,1.7519999999999996,351083793.07,0.0,764554523.99,47784657.75,0.2611,0.9274,38,45,0.8421,37,45,2,1,fake_itc,1,0,0,0,0
09DDZGU6041E4ZB,Food Processing,9,25,small,34115517.62,0.8889,2,2.94,0.7102,5150579.51,1884974.66,47892685.8,2993292.86,0.3454,1.1247,36,46,0.8889,35,46,3,0,none,0,0,0,0,0
01UMDUH5922B6ZG,Automobile,1,22,medium,876667076.85,0.9444,1,10.61,0.7269,175221536.76,66949712.17,1433612367.38,84330139.26,0.2727,1.1428,42,46,0.9048,41,44,2,0,none,0,0,0,0,0
18OBIUN0413E5ZT,Construction,18,2,large,7318435289.91,1.0,0,3.17,0.7363,1535347901.63,563347650.22,13712626040.99,382712522.52000004,0.2526,1.0629,40,33,0.975,40,32,3,0,none,0,0,1,0,0
23EFVUD0265F4ZP,Chemicals,23,2,small,21939442.29,0.9444,1,2.94,0.7314,4066682.31,1525985.34,31236715.6,1837453.86,0.2981,1.1114,37,50,0.8919,37,49,1,0,none,0,0,0,0,0
27VEQJK5051C2ZO,Trading,27,16,medium,108360023.74,0.9444,1,9.61,1.7519999999999996,74132390.33,0.0,200901168.7,11817715.81,0.2938,1.0384,54,45,0.8704,54,44,5,1,fake_itc,1,0,0,0,0
06VEGQA8072V3ZX,Jewellery,6,8,small,12824970.39,1.0,0,0.0,0.7496,2843036.53,960127.3,21189460.3,1177192.24,0.3623,1.0713,36,38,0.8889,36,38,1,0,none,0,0,0,0,0
24UMXLB2734U7ZA,Automobile,24,7,small,20080462.29,0.9444,1,3.39,0.7629,4030104.27,1156880.93,29110308.18,1712371.07,0.3232,1.192,37,33,0.9189,36,33,5,0,none,0,0,0,0,0
01KIOPA3602D8ZV,Pharmaceuticals,1,17,small,17387109.37,1.0,0,2.17,0.7604,3322699.79,1052377.0,29864993.42,1659166.3,0.2893,1.3675,26,44,0.8846,26,44,4,0,none,0,0,0,0,0
05WLYEY4117S9Z0,Trading,5,24,small,6012752.13,1.0,0,4.39,0.7448,1266279.82,471601.14,10320638.22,573368.79,0.3022,1.0012,37,36,0.9189,37,36,4,0,none,0,0,0,0,0
09CCPSS7989F6ZN,Paper,9,24,small,11900973.91,0.9444,1,7.06,0.7952,2437860.27,653972.91,19403894.87,1141405.58,0.3384,1.1518,42,32,0.7857,42,32,1,0,none,0,0,0,0,0
04YNNNV4400S1ZP,Automobile,4,21,medium,203609382.81,1.0,0,1.0,0.7933,47404634.15,13644088.13,344650097.96,19147227.66,0.3052,0.808,41,31,0.878,41,31,2,0,none,0,0,0,0,0
37LKEWF3391K2ZZ,Electronics,37,12,small,9237656.99,1.0,0,1.33,0.7576,1823091.61,583079.54,17787881.82,988215.66,0.2311,1.2355,39,30,0.8718,39,30,4,0,none,0,0,0,0,0
20CXGYL7905P4ZO,Coal,20,15,small,39250829.86,1.0,0,2.61,0.7525,9986438.56,2833491.04,72611080.98,4033948.94,0.294,1.2281,33,41,0.8182,33,41,2,1,circular_trading,0,0,0,0,0
27RQQTB3561K8ZS,Fertilizers,27,11,small,27011188.27,0.9444,1,3.5,1.7519999999999996,44315019.47,2174633.06,2346044.44,138002.61,0.2635,0.7809,41,45,0.8049,41,45,5,1,shell_company,1,0,0,0,0
36MFEMW2548G5ZG,IT Services,36,5,small,49056572.31,1.0,0,2.61,0.74,10060898.29,3512061.4,86516313.3,4806461.85,0.273,1.0614,27,46,0.8148,27,46,2,0,none,0,0,0,0,0
20RUCSS8994D2ZP,Coal,20,12,medium,317854022.42,1.0,0,4.72,1.716,165420762.82,0.0,582631793.57,32368432.98,0.2947,1.2712,29,38,0.931,29,37,3,1,fake_itc,1,0,0,0,0
15TAMWR1250F7ZX,Trading,15,19,large,1545991343.78,0.8889,2,3.56,0.7336,270858303.4,93775101.13,2480610652.31,155038165.77,0.3122,0.9517,45,59,0.8444,45,58,3,0,none,0,0,0,0,0
01XFNAE9586J7ZN,Automobile,1,2,small,23401168.79,0.8333,3,5.67,0.7435,4563637.16,1498882.42,34269691.43,2284646.1,0.2674,1.1037,36,34,0.9167,36,34,1,1,circular_trading,0,0,0,0,0
19UIOSU7027F2ZO,Chemicals,19,17,small,31170288.28,0.9444,1,9.33,0.7541,7953617.28,2541340.46,55869103.73,3286417.87,0.3014,1.3117,42,44,0.881,42,44,3,0,none,0,0,0,0,0
36WBSUN8970M4ZO,Jewellery,36,4,medium,978378881.15,1.0,0,6.5,1.7519999999999996,705801699.64,0.0,1519908490.99,84439360.61,0.3022,0.6879,40,34,0.95,40,34,3,1,fake_itc,1,0,0,0,0
20PVDBZ1762J3ZK,Agriculture,20,23,large,5980042099.62,0.9444,1,6.72,0.751,1133101126.4,378945750.2,10270820071.76,382712522.52000004,0.2716,0.906,43,32,0.907,43,32,3,0,none,0,0,1,0,0
06VFJWJ0572W5ZX,Jewellery,6,14,small,36264280.32,0.9444,1,0.83,0.7335,7594700.32,2846587.6,64977498.68,3822205.8,0.3171,1.2837,35,31,0.8571,34,31,4,0,none,0,0,0,0,0
36FWHGQ4244N5ZP,Chemicals,36,16,small,9401100.09,0.9444,1,5.06,1.7519999999999996,8790740.9,723181.9,797162.18,46891.89,0.3255,1.1111,35,49,0.8857,35,49,6,1,shell_company,1,0,0,0,0
20PJHGB4719O1ZR,Automobile,20,16,small,38611434.7,0.5556,8,1.67,0.7866,4215901.35,1260076.06,36030916.25,3603091.62,0.3158,1.1523,41,39,0.8537,41,39,1,1,missing_returns,0,0,0,0,0
37OFUYG1830O9ZK,Coal,37,14,medium,144564389.34,0.9444,1,0.89,0.7447,32536799.28,12148483.34,261359979.71,15374116.45,0.3025,0.9178,37,52,0.8649,37,52,2,1,circular_trading,0,0,0,0,0
22ZRHBS8224V2Z3,Coal,22,16,small,16704601.15,0.9444,1,6.17,0.7515,3991480.67,1381038.53,28461783.61,1674222.57,0.2969,1.459,44,40,0.8409,44,40,1,0,none,0,0,0,0,0
12DSCIN4403P5Z5,Cement,12,11,medium,888724238.98,0.8889,2,2.11,0.7513,346835401.44,61701917.9,3057504629.64,191094039.35,0.9663999999999997,4.10055,37,49,0.8919,37,48,6,1,sudden_spike,0,1,0,1,0
05RUPBT8673K5ZD,Construction,5,5,small,9149097.28,1.0,0,2.61,0.7436,1702017.04,566294.53,16222029.31,901223.85,0.3246,1.0561,39,36,0.8718,39,36,2,0,none,0,0,0,0,0
05HIUYU5919J7ZG,Trading,5,12,small,19815520.47,1.0,0,2.5,0.7402,4001229.62,1327943.52,35244131.24,1958007.29,0.2896,1.3725,40,34,0.95,40,34,3,0,none,0,0,0,0,0
33CTTIP5965C6Z2,Textile,33,19,large,6747911116.41,1.0,0,4.83,0.7726,1500139918.86,432578431.63,11012670370.92,382712522.52000004,0.325,1.1568,41,33,0.9268,41,33,4,0,none,0,0,1,0,0
13XSJKE9536J4Z0,Trading,13,9,small,24903186.19,0.8333,3,7.67,0.7347,4466970.07,1489923.82,36995632.67,2466375.51,0.2928,1.244,43,47,0.8605,43,47,5,0,none,0,0,0,0,0
29WPSNM9875Y4Z6,IT Services,29,19,small,29883248.74,0.8889,2,4.61,0.7329,5332818.51,1947150.12,49032300.0,3064518.75,0.2972,1.0762,50,51,0.88,50,51,6,0,none,0,0,0,0,0
24JSKSD5553H4ZV,Electronics,24,25,small,8777806.9,1.0,0,1.5,0.7456,2346764.03,795349.27,16711762.92,928431.27,0.283,1.4105,38,38,0.8158,37,37,5,0,none,0,0,0,0,0
29GUVYB9787M7ZG,Cement,29,15,small,32201212.04,1.0,0,3.22,0.7527,6774585.61,2102540.41,58455327.69,3247518.2,0.2752,1.3268,40,34,0.95,40,34,5,0,none,0,0,0,0,0
06FWCGB0978K1ZE,Paper,6,5,small,16261353.56,0.9444,1,2.94,1.7519999999999996,7228697.79,0.0,24623486.71,1448440.39,0.3513,1.2811,34,46,0.9118,34,46,3,1,fake_itc,1,0,0,0,0
10AUQFD1438H1ZW,Plastics,10,19,small,34906865.71,1.0,0,5.56,0.7372,7048917.32,2591363.85,60904156.58,3383564.25,0.2313,0.7205,36,33,0.8333,36,33,4,0,none,0,0,0,0,0
01INOVY0466J7ZM,Agriculture,1,11,small,14154763.4,0.9444,1,9.0,0.7625,3063198.45,874670.83,26272506.71,1545441.57,0.285,0.9313,47,46,0.8511,47,46,3,0,none,0,0,0,0,0
05KYRCW8940D2ZA,Fertilizers,5,2,medium,913403304.04,0.9444,1,4.33,1.7519999999999996,673500555.88,0.0,1645591807.59,96799518.09,0.2707,0.8402,35,41,0.8857,35,41,4,1,fake_itc,1,0,0,0,0
15PXPQJ9555E6Z6,Electronics,15,6,medium,104427249.11,0.8889,2,5.72,0.7481,23534278.07,7369057.48,178174419.65,11135901.23,0.2994,1.1462,40,45,0.875,40,45,8,1,circular_trading,0,0,0,0,0
22RYEUN1015K1ZZ,Jewellery,22,15,large,8834775455.07,0.8889,2,4.78,0.7284,1106718649.98,412135247.6,12324113403.22,382712522.52000004,0.2653,0.6923,41,34,0.9024,41,34,3,0,none,0,0,1,0,0
06NCJOG1341T1ZL,Automobile,6,7,medium,719904429.91,0.9444,1,4.78,0.7341,125259137.32,46602048.37,1291173383.74,75951375.51,0.3062,1.1303,43,33,0.907,43,33,1,0,none,0,0,0,0,0
05OSNUO9844S5Z5,Food Processing,5,2,small,46835560.61,0.9444,1,9.17,0.7264,8640433.31,3517606.72,69982014.35,4116589.08,0.334,1.353,42,37,0.9286,41,36,3,0,none,0,0,0,0,0
03TMQOF6475U9ZQ,Automobile,3,4,small,15777450.79,0.9444,1,1.83,0.7525,2911935.13,995327.02,27652372.63,1626610.15,0.2557,1.119,49,42,0.7959,48,42,3,0,none,0,0,0,0,0
20RVWZW8662N9ZU,Coal,20,1,small,7061800.31,0.9444,1,9.56,0.7533,1500231.61,468905.82,11703134.43,688419.67,0.2989,0.7263,43,33,0.8837,43,33,4,0,none,0,0,0,0,0
08IGFZK9176N4ZT,Plastics,8,22,medium,768819723.35,0.9444,1,3.78,0.7632,185725144.1,52925724.58,1569733839.25,92337284.66,0.2335,0.9527,34,31,0.8529,34,31,6,0,none,0,0,0,0,0
22OLRNA5999Z2ZK,Trading,22,2,small,36231364.88,1.0,0,7.83,0.7732,8763136.84,2665544.92,65356645.43,3630924.75,0.259,1.1922,36,35,0.8611,36,34,5,0,none,0,0,0,0,0
22XYWOR7922Z6ZF,Plastics,22,2,small,5157778.93,1.0,0,1.89,0.734,1133701.91,407423.01,8970768.57,498376.03,0.3469,1.2522,30,37,0.9333,30,37,7,0,none,0,0,0,0,0
21HWRWI5320P5Z0,Jewellery,21,5,small,13133521.07,1.0,0,7.28,0.7575,2704282.86,962754.96,22079943.82,1226663.55,0.3028,0.9565,39,38,0.9487,39,37,1,0,none,0,0,0,0,0
07XCXJZ3229T6Z0,Chemicals,7,9,small,12821808.05,0.9444,1,6.94,1.7519999999999996,7803365.35,840066.44,1034572.47,60857.2,0.2644,1.1953,36,40,0.8333,36,40,5,1,shell_company,1,0,0,0,0
33RPYYX7482Z1Z6,Jewellery,33,22,small,41750616.61,0.9444,1,0.83,0.728,8253269.64,2933460.02,73764587.17,4339093.36,0.2662,1.0546,33,43,0.7576,33,43,3,0,none,0,0,0,0,0
37ENHUE2896U3ZU,Agriculture,37,21,small,6625591.74,1.0,0,1.28,0.7773,1847923.09,551988.34,12568164.56,698231.36,0.2957,0.8503,39,41,0.8462,39,41,4,1,circular_trading,0,0,0,0,0
09SVJSW2806M8ZS,Cement,9,23,large,1860852339.54,1.0,0,2.11,0.7443,372467186.56,125803202.97,3572888563.0,198493809.06,0.3203,0.8984,32,42,0.9375,32,42,2,0,none,0,0,1,0,0
03YDVZB1498Q3ZD,Jewellery,3,12,medium,316744301.54,0.9444,1,7.83,0.7407,60899636.2,20393830.5,490387864.11,28846344.95,0.2759,1.478,44,45,0.8864,44,45,3,0,none,0,0,0,0,0
20SRQTP6960X8ZC,Trading,20,20,small,6526233.08,0.9444,1,3.28,0.7847,1575069.24,430796.83,11147633.1,655743.12,0.275,1.0819,41,25,0.8293,41,25,2,0,none,0,0,0,0,0
33YIBEP6569L5Z5,Pharmaceuticals,33,15,small,12117342.6,0.8889,2,4.83,1.7519999999999996,8549899.6,0.0,18917305.55,1182331.6,0.323,0.8967,38,40,0.8684,38,40,3,1,fake_itc,1,0,0,0,0
36XUHLR0198A9Z0,Jewellery,36,23,medium,55159280.84,0.8889,2,5.56,0.7385,10580501.74,3772271.29,89607733.62,5600483.35,0.3207,1.2016,39,43,0.8205,39,43,2,0,none,0,0,0,0,0
01MCHAQ5448I2ZU,Steel,1,8,large,8202031149.51,0.9444,1,2.44,0.7423,1736745156.5,588614499.06,13728593396.84,382712522.52000004,0.3249,1.107,33,39,0.9091,33,39,3,0,none,0,0,1,0,0
23EZVFY0948F8ZA,Steel,23,16,small,9895237.06,0.8889,2,11.0,0.7482,6851828.95,637224.22,59203920.2,3700245.01,0.9663999999999997,4.10055,46,40,0.9565,46,40,3,1,sudden_spike,0,1,0,1,0
22VARGV3494Z6ZV,Food Processing,22,19,small,3583159.94,1.0,0,0.78,1.7519999999999996,3375309.55,0.0,6211666.43,345092.58,0.2437,0.7916,43,34,0.8372,43,34,4,1,fake_itc,1,0,0,0,0
13DPBPL8512O9ZI,Jewellery,13,1,small,34588423.36,0.7778,4,3.94,0.7718,5539859.91,1545484.45,43247532.35,3089109.45,0.2981,1.3531,42,42,0.9286,41,42,3,0,none,0,0,0,0,0
27UCMIK0260B7ZB,Automobile,27,5,small,43260251.83,0.8889,2,7.5,0.7275,7877197.49,2829737.51,61837655.92,3864853.5,0.3585,0.693,40,37,0.9,39,36,6,0,none,0,0,0,0,0
09FYZVY3584Q3Z4,Construction,9,9,small,23284428.65,0.9444,1,5.39,0.7183,5114650.87,1792287.6,41308403.91,2429906.11,0.2545,0.6593,36,48,0.75,35,48,6,0,none,0,0,0,0,0
10LZQPP5548K6ZB,Plastics,10,16,small,8306707.46,1.0,0,9.83,1.7519999999999996,7776317.95,0.0,15404323.25,855795.74,0.3442,0.7952,38,45,0.8158,38,45,5,1,fake_itc,1,0,0,0,0
01NZYEF0987N3Z4,Coal,1,25,medium,79253000.62,1.0,0,6.78,0.7478,17388661.93,5581442.65,138488585.26,7693810.29,0.3191,0.853,40,43,0.875,40,42,3,0,none,0,0,0,0,0
16GXOWP6517Z4ZF,Cement,16,19,medium,803946253.58,0.8333,3,5.5,0.6982,137347105.22,57233874.47,1177417814.45,78494520.96,0.2854,0.9472,35,34,0.8286,35,33,3,0,none,0,0,0,0,0
08BQSWF1823J7Z8,Trading,8,21,small,7024501.59,0.8333,3,2.5,0.7562,1113889.45,345138.32,11462294.46,764152.96,0.2346,1.016,34,38,0.8824,34,38,2,0,none,0,0,0,0,0
10LCYFR8368D8ZK,IT Services,10,25,small,13725676.74,0.9444,1,7.5,0.7425,2005256.58,685047.34,20366711.65,1198041.86,0.3008,1.1642,40,23,0.875,40,23,4,0,none,0,0,0,0,0
15LQVFY7322U6Z1,Trading,15,18,medium,413731673.88,0.8889,2,2.61,0.7557,84602549.53,27400847.52,669226957.46,41826684.84,0.2691,0.9809,44,40,0.9091,44,39,6,0,none,0,0,0,0,0
21YIPSY7928C7ZA,Trading,21,25,small,29983207.01,0.9444,1,1.0,0.7358,5261928.92,1760706.76,50423620.24,2966095.31,0.2738,1.1051,44,34,0.8864,44,34,2,0,none,0,0,0,0,0
16AIATD3671H6ZQ,Pharmaceuticals,16,25,medium,523069622.79,1.0,0,4.11,0.7149,100730821.64,41580784.28,907589538.4,50421641.02,0.3284,0.8809,43,43,0.8605,43,43,3,1,circular_trading,0,0,0,0,0
03SWUKE2256I6Z3,Electronics,3,12,small,38349223.76,0.9444,1,2.44,0.7603,7358465.26,2439679.59,55474592.5,3263211.32,0.3569,1.1598,46,38,0.8696,46,38,6,0,none,0,0,0,0,0
19PVPDB4910F8ZH,IT Services,19,16,small,28131978.63,1.0,0,3.17,1.7519999999999996,43551808.33,1866152.25,2407494.45,133749.69,0.3062,1.0713,47,53,0.8511,47,52,3,1,shell_company,1,0,0,0,0
08ZAOBR8400D3Z9,Fertilizers,8,15,large,4761495498.83,0.8889,2,2.06,0.8069,933231361.63,217075696.46,7334381015.87,382712522.52000004,0.2735,0.7585,39,38,0.8974,39,38,2,0,none,0,0,1,0,0
33NITCS8287C3ZZ,Automobile,33,7,small,11218336.48,0.9444,1,4.22,1.7519999999999996,9996733.79,758275.29,975203.47,57364.91,0.2634,1.2263,36,41,0.8889,36,41,2,1,shell_company,1,0,0,0,0
02ZXJND5805I7ZO,Trading,2,17,small,22007157.78,1.0,0,4.06,0.7529,6019846.61,1936221.82,41633530.35,2312973.91,0.2695,1.0893,43,31,0.9302,43,31,4,0,none,0,0,0,0,0
12IQKWX6766I1Z9,Chemicals,12,3,small,3303178.86,0.9444,1,1.39,0.7365,669058.83,241079.7,5069986.23,298234.48,0.3186,0.962,34,36,0.8824,32,36,2,0,none,0,0,0,0,0
21ASRFZ8293P6ZZ,Plastics,21,12,medium,220967915.13,0.7222,5,7.56,0.7078,40544211.34,17875295.7,295370888.78,22720837.6,0.2365,0.7855,42,41,0.9286,42,41,1,1,missing_returns,0,0,0,0,0
37YOZEQ3834K7Z2,Pharmaceuticals,37,4,medium,785245878.9,0.9444,1,0.56,0.7457,150970379.57,50943101.24,1287846883.98,75755699.06,0.2721,1.1704,47,45,0.9149,47,45,4,0,none,0,0,0,0,0
20VXQOS7356V2ZZ,Jewellery,20,17,medium,944850513.96,0.9444,1,1.61,0.7623,208606260.88,61929412.26,1586616827.2,93330401.6,0.3037,0.8531,42,44,0.9286,42,44,5,0,none,0,0,0,0,0
03XHJVJ3346I9ZV,Textile,3,7,small,11933885.28,0.9444,1,6.28,0.7603,2306861.15,687098.85,21015084.93,1236181.47,0.2951,1.3188,39,42,0.8462,39,42,2,0,none,0,0,0,0,0
05GVPZV0898I3ZK,Electronics,5,18,medium,237586257.67,0.9444,1,9.56,0.7616,47333545.16,15337235.55,431001032.6,25353001.92,0.2914,1.0875,40,38,0.85,39,37,2,0,none,0,0,0,0,0
37ERYMW5273I1ZH,Pharmaceuticals,37,22,large,6843963426.42,1.0,0,6.0,1.7519999999999996,3220857608.52,0.0,12215670147.38,382712522.52000004,0.3343,1.2871,36,33,0.9444,36,32,8,1,fake_itc,1,0,1,0,0
21VDQXE6565B5ZZ,Paper,21,15,small,41288330.06,1.0,0,6.39,0.7228,31719659.08,3699206.17,200192670.71,11121815.04,0.9663999999999997,4.10055,35,33,0.8286,35,33,5,1,sudden_spike,0,1,0,1,0
37GJJUP5249C9Z3,Food Processing,37,8,medium,823559505.16,0.8889,2,13.61,0.7451,172576933.23,57327355.07,1166726078.8,72920379.92,0.3215,0.5507,38,41,0.9211,38,41,3,0,none,0,0,0,0,0
37VILXB4432R6ZO,Pharmaceuticals,37,8,small,28454022.35,0.9444,1,7.22,0.7452,5471587.74,1876379.01,52493485.68,3087852.1,0.2299,0.8573,33,48,0.9091,33,48,1,0,none,0,0,0,0,0
32RFGXX0623U7Z4,Automobile,32,16,small,40103949.49,0.9444,1,6.89,0.7407,9662773.44,3281630.06,69607111.23,4094535.95,0.2997,0.9011,33,45,0.8788,33,45,3,0,none,0,0,0,0,0
17UMBSD5721E6ZO,Construction,17,14,small,10141885.49,1.0,0,5.94,0.7701,2091038.3,612256.12,16871873.84,937326.32,0.2697,0.8561,51,40,0.9216,51,40,3,0,none,0,0,0,0,0
33LAOMI8854L5ZS,Paper,33,8,large,2568043764.78,1.0,0,2.06,0.7749,668723096.68,184712986.9,5125247958.26,284735997.68,0.2509,1.0359,42,38,0.9286,41,38,2,0,none,0,0,1,0,0
12YJITE0441H6ZY,Agriculture,12,12,small,29123593.87,0.9444,1,3.17,1.7519999999999996,22351522.23,0.0,52666663.08,3098039.0,0.2939,1.2212,47,42,0.8085,47,42,3,1,fake_itc,1,0,0,0,0
27BCMKU3886W2ZU,Paper,27,22,medium,895868016.91,0.8889,2,6.28,0.7204,167555188.3,63731657.5,1435946553.2,89746659.57,0.3273,1.262,38,37,0.7895,38,37,3,0,none,0,0,0,0,0
24LTOIL6493R1ZC,Textile,24,6,small,39010935.93,1.0,0,1.94,0.7689,8664436.38,2666906.16,74548659.45,4141592.19,0.2666,1.2387,33,37,0.9697,32,37,2,0,none,0,0,0,0,0
04GDKIB1354S3ZX,Chemicals,4,8,small,32199576.75,0.8333,3,4.33,0.7631,5724700.12,1826002.23,48020080.22,3201338.68,0.289,1.4104,28,40,0.8571,28,40,4,0,none,0,0,0,0,0
32RDPZK2868O5ZQ,Cement,32,22,large,3580163555.77,1.0,0,5.5,0.7768,749865770.02,246547964.59,6454220743.45,358567819.08,0.3,1.2203,40,47,0.8,39,47,3,0,none,0,0,1,0,0
06RYXWB1742S3ZG,Steel,6,23,small,38395723.99,0.8333,3,10.78,1.7519999999999996,33317087.11,3096729.12,3141887.93,209459.2,0.1868,1.0234,32,29,0.8438,32,28,1,1,shell_company,1,0,0,0,0
24ZCAKV7269W1ZI,Automobile,24,19,small,24255206.57,0.7222,5,6.78,0.7419,3853760.56,1187600.46,30154935.12,2319610.39,0.2745,1.1458,57,45,0.9298,57,45,3,1,missing_returns,0,0,0,0,0
18CMPJE7490G1ZB,Trading,18,12,small,30145044.27,1.0,0,6.72,0.7283,6002289.78,2465002.04,54434446.72,3024135.93,0.3217,0.8123,34,22,0.9118,34,22,5,0,none,0,0,0,0,0
15URCXK9004B2Z6,Steel,15,4,small,23319957.57,0.9444,1,7.89,0.7838,4231052.3,1058593.33,36300370.73,2135315.93,0.3045,0.9026,47,37,0.8511,46,37,6,0,none,0,0,0,0,0
12JEMGS1703V4Z6,Automobile,12,10,medium,693764132.01,1.0,0,1.72,0.7485,130001889.36,44663765.09,1204203295.84,66900183.1,0.3207,0.8697,51,42,0.9216,51,42,3,0,none,0,0,0,0,0
